"THUNDER BAY","05PB014","TURTLE RIVER NEAR MINE CENTRE",""
"THUNDER BAY","05PB018","ATIKOKAN RIVER AT ATIKOKAN",""
"THUNDER BAY","05PB024","RAINY LAKE NEAR BEAR PASS",""
"THUNDER BAY","05PC018","RAINY RIVER AT MANITOU RAPIDS",""
"THUNDER BAY","05PCX01","RAINY RIVER AT RAINY RIVER PROJECT STATION","2014"
"THUNDER BAY","05PDX11","LAKE OF THE WOODS AT CLEARWATER BAY PROJECT STATION","2015"
"THUNDER BAY","05QA002","ENGLISH RIVER AT UMFREVILLE",""
"THUNDER BAY","05QA004","STURGEON RIVER AT MCDOUGALL MILLS",""
"THUNDER BAY","05QA006","PELICAN LAKE AT SIOUX LOOKOUT",""
"THUNDER BAY","05QB001","LAC SEUL AT LAC SEUL",""
"THUNDER BAY","05QB002","LAC SEUL AT HUDSON",""
"THUNDER BAY","05QC003","TROUTLAKE RIVER ABOVE BIG FALLS","2016"
"WINNIPEG","05PB007","RAINY LAKE NEAR FORT FRANCES",""
"WINNIPEG","05PB023","RAINY LAKE AT NORTHWEST BAY",""
"WINNIPEG","05PC021","RAINY RIVER AT RAINY RIVER",""
"WINNIPEG","05PC022","LA VALLEE RIVER NEAR BURRISS",""
"WINNIPEG","05PC023","PINEWOOD RIVER AT HIGHWAY NO. 617",""
"WINNIPEG","05PC024","RAINY RIVER AT PITHERS POINT SITE NO.1",""
"WINNIPEG","05PC025","RAINY RIVER AT PITHERS POINT SITE NO.2",""
"WINNIPEG","05PD008","LAKE OF THE WOODS AT HANSON BAY",""
"WINNIPEG","05PD011","LAKE OF THE WOODS AT CLEARWATER BAY",""
"WINNIPEG","05PD029","LAKE OF THE WOODS AT CYCLONE ISLAND",""
"WINNIPEG","05PE001","WINNIPEG RIVER BELOW KENORA POWERHOUSE",""
"WINNIPEG","05PE006","LAKE OF THE WOODS EASTERN OUTLET AT KENORA POWERHOUSE",""
"WINNIPEG","05PE009","WINNIPEG RIVER AT MINAKI",""
"WINNIPEG","05PE011","LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.1",""
"WINNIPEG","05PE012","WINNIPEG RIVER BELOW NORMAN DAM AND POWERHOUSE",""
"WINNIPEG","05PE014","LAKE OF THE WOODS AT KEEWATIN",""
"WINNIPEG","05PE028","WINNIPEG RIVER WESTERN CHANNEL NEAR TUNNEL ISLAND",""
"WINNIPEG","05PE029","LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.2",""
"WINNIPEG","05PE030","LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.3",""
"WINNIPEG","05PE031","WINNIPEG RIVER AT DARLINGTON BAY","2019"
"WINNIPEG","05PF051","WINNIPEG RIVER ABOVE BOUNDARY FALLS",""
"WINNIPEG","05QB003","LAC SEUL AT GOLDPINES",""
"WINNIPEG","05QC001","CHUKUNI RIVER NEAR EAR FALLS",""
"WINNIPEG","05QC004","PAKWASH LAKE BELOW SNAKE FALLS",""
"WINNIPEG","05QC005","RED LAKE AT FORESTRY POINT",""
"WINNIPEG","05QC006","GOLDEN CREEK NEAR RED LAKE",""
"WINNIPEG","05QC007","TROUTLAKE RIVER BELOW WOMAN RIVER",""
"WINNIPEG","05QD006","WABIGOON RIVER NEAR QUIBELL",""
"WINNIPEG","05QD029","FOREST LAKE ABOVE CANYON LAKE",""
"WINNIPEG","05QE008","CEDAR RIVER BELOW WABASKANG LAKE",""
"WINNIPEG","05QE009","STURGEON RIVER AT OUTLET OF SALVESEN LAKE",""
"WINNIPEG","05QE012","LONG-LEGGED RIVER BELOW LONG-LEGGED LAKE",""
"WINNIPEG","05QE015","GRASSY NARROWS LAKE AT GRASSY NARROWS",""
"WINNIPEG","05RC001","BERENS RIVER ABOVE BERENS LAKE",""
"DARTMOUTH","01CA003","CARRUTHERS BROOK NEAR ST. ANTHONY",""
"DARTMOUTH","01CB002","DUNK RIVER AT WALL ROAD",""
"DARTMOUTH","01CB004","WILMOT RIVER NEAR WILMOT VALLEY",""
"DARTMOUTH","01CB018","BARBARA WEIT STREAM AT CAVENDISH FARM",""
"DARTMOUTH","01CC002","WINTER RIVER NEAR SUFFOLK",""
"DARTMOUTH","01CC005","WEST RIVER AT RIVERDALE",""
"DARTMOUTH","01CC010","WINTER RIVER AT UNION",""
"DARTMOUTH","01CC011","COLES CREEK AT MILTONVALE PUMPING STATION",""
"DARTMOUTH","01CD005","BEAR RIVER AT ST. MARGARETS",""
"MONTREAL","01AD015","MADAWASKA (RIVIÈRE) À 6 KM EN AVAL DU BARRAGE TÉMISCOUATA",""
"MONTREAL","01BD008","MATAPEDIA (RIVIERE) PRES DE AMQUI",""
"MONTREAL","01BD009","MATAPEDIA (RIVIERE) A 4 KM EN AMONT DE L'ASSEMETQUAGAN",""
"MONTREAL","01BG005","CASCAPEDIA (RIVIERE) EN AVAL DU RUISSEAU BERRY",""
"MONTREAL","01BG008","CASCAPEDIA (PETITE RIVIERE) A SAINT-EDGAR",""
"MONTREAL","01BG009","BONAVENTURE (RIVIERE) EN AMONT DU RUISSEAU CREUX",""
"MONTREAL","01BH005","DARTMOUTH (RIVIERE) EN AMONT DU RUISSEAU DU PAS DE DAME",""
"MONTREAL","02JA006","CAPITACHOUANE (RIVIÈRE) DANS LA ZEC CAPITACHOUANE",""
"MONTREAL","02JB009","OUTAOUAIS (RIVIERE DES) A LA SORTIE DU LAC GRANET",""
"MONTREAL","02JB011","QUINZE (LAC DES) A LA POINTE DU PIN ROUGE",""
"MONTREAL","02JB012","SIMARD (LAC) A LAFORCE",""
"MONTREAL","02JB017","QUINZE (LAC DES) A ANGLIERS",""
"MONTREAL","02JE017","KIPAWA (LAC) A LANIEL",""
"MONTREAL","02JE029","KIPAWA (RIVIÈRE) À 0.2 KM EN AVAL DU BARRAGE LANIEL",""
"MONTREAL","02JE030","KIPAWA (LAC) À KIPAWA",""
"MONTREAL","02JE031","GORDON (RUISSEAU) A LA DÉCHARGE DU LAC TEE À KIPAWA",""
"MONTREAL","02KJ004","DUMOINE (RIVIERE) A LA SORTIE DU LAC ROBINSON",""
"MONTREAL","02LB035","OUTAOUAIS (RIVIÈRE DES) À RIGAUD","2016"
"MONTREAL","02LC009","MASSON (LAC) AU BARRAGE MASSON",""
"MONTREAL","02LC010","LUDGER (LAC) AU BARRAGE LUDGER",""
"MONTREAL","02LC011","NORD (RIVIERE DU) AU BARRAGE DE LA MONTAGNE NOIRE  À LANTIER",""
"MONTREAL","02LC012","CORNU (LAC) AU BARRAGE-CORNU",""
"MONTREAL","02LC013","MANITOU (LAC) AU BARRAGE MANITOU",""
"MONTREAL","02LC014","PAPINEAU (LAC) AU BARRAGE PAPINEAU À SAINTE-AGATHE-DES-MONTS",""
"MONTREAL","02LC015","NORD (RIVIER DU) AU BARRAGE BRULE",""
"MONTREAL","02LC016","SABLES (LAC DES) AU BARRAGE DES SABLES",""
"MONTREAL","02LC017","MULETS (RIVIERE AUX) AU BARRAGE THEODORE",""
"MONTREAL","02LC021","NORD (RIVIERE DU) PRES DE SAINT-AGATHE",""
"MONTREAL","02LC027","DONCASTER (RIVIERE) AU LAC ELEVE",""
"MONTREAL","02LC027","DONCASTER (RIVIERE) AU LAC ELEVE",""
"MONTREAL","02LC029","ROUGE (RIVIERE) EN AMONT DE LA CHUTE MCNEIL",""
"MONTREAL","02LC070","DECHARGE DU LAC LUDGER (RUISSEAU) EN AVAL DU BARRAGE LUDGER",""
"MONTREAL","02LC073","DU DIABLE (RIVIÈRE) À 0.1KM EN AMONT DE LA ROUTE 117",""
"MONTREAL","02LD012","CHAPLEAU (LAC) AU BARRAGE CHAPLEAU À LA MINERVE",""
"MONTREAL","02LE013","MITCHINAMECUS (RIVIERE) À LA TÊTE DE LA CHUTE RASCAS",""
"MONTREAL","02LE014","MITCHINAMECUS (RIVIERE) AU RESERVOIR MITCHINAMECUS",""
"MONTREAL","02LE017","KIAMIKA (RIVIERE) AU BARRAGE KIAMIKA",""
"MONTREAL","02LE019","ECORCES (LAC DES) À MONT-LAURIER",""
"MONTREAL","02LE025","KIAMIKA (RIVIERE) A CHUTE-SAINT-PHILIPPE",""
"MONTREAL","02LE026","LAC DES ÉCORCES AU BARRAGE RENO",""
"MONTREAL","02LF002","LIEVRE (RIVIERE DU) AU LAC DU POISSON BLANC",""
"MONTREAL","02LG005","GATINEAU (RIVIERE) AUX RAPIDES CEIZUR",""
"MONTREAL","02LH029","TRENTE ET UN MILLES (LAC DES) AU BARRAGE",""
"MONTREAL","02LH032","PICANOC (RIVIÈRE) SUR LE CHEMIN DU CAYAMAN À GRACEFIELD",""
"MONTREAL","02LH033","DÉSERT (RIVIÈRE) SUR LE CHEMIN LYTTON EN AMONT DE LA CHUTE ROUGE",""
"MONTREAL","02MC005","SAINT-LAURENT (FLEUVE) A POINTE-DES-CASCADES",""
"MONTREAL","02ND003","VERMILLON (RIVIERE) EN AVAL DE LA RIVIERE DES PRAIRIES",""
"MONTREAL","02NF003","MATAWIN (RIVIERE) A SAINT-MICHEL-DES-SAINTS",""
"MONTREAL","02OA003","MILLE ILES (RIVIERE DES) A BOIS-DES-FILION",""
"MONTREAL","02OA004","PRAIRIES (RIVIERE DES) AU RAPIDE DU CHEVAL BLANC",""
"MONTREAL","02OA013","OUTAOUAIS (RIVIERE DES) A SAINTE-ANNE-DE-BELLEVUE",""
"MONTREAL","02OA016","SAINT-LAURENT (FLEUVE) A LASALLE",""
"MONTREAL","02OA033","OUTAOUAIS (RIVIERE DES) A LA MARINA DE SAINTE-ANNE-DE-BELLEVUE",""
"MONTREAL","02OA039","SAINT-LOUIS (LAC) A POINTE-CLAIRE",""
"MONTREAL","02OA041","SAINT-LAURENT (FLEUVE) A LA PRAIRIE",""
"MONTREAL","02OA054","CHATEAUGUAY (RIVIERE) À 2 KM EN AMONT DU PONT-ROUTE 132",""
"MONTREAL","02OA088","MILLE-ILES (RIVIERE DES) AU BARRAGE DE TERREBONNE",""
"MONTREAL","02OA094","MILLE ÎLES (RIVIÈRE DES) À BARRAGE DU GRAND-MOULIN ",""
"MONTREAL","02OA095","MILLE-ÎLES (RIVIÈRE DES)  EN AVAL DU BARRAGE GRAND-MOULIN À DEUX-MONTAGNES",""
"MONTREAL","02OA105","DEUX MONTAGNES (LAC DES) A POINTE-CALUMET",""
"MONTREAL","02OA107","OUTAOUAIS (RIVIERE DES) A TERRASSE-VAUDREUIL",""
"MONTREAL","02OA108","CHÂTEAUGUAY (RIVIÈRE) À HUNTINGDON",""
"MONTREAL","02OA109","DU CHÊNE (RIVIERE) À LA PASSERELLE LAUZON SUR LA MONTÉE LAUZON",""
"MONTREAL","02OA110","NOIRE (RIVIÈRE) À L'ARTIFICE",""
"MONTREAL","02OA111","DES ANGLAIS (RIVIÈRE) À SAINT-CHRYSOSTOME",""
"MONTREAL","02OA160","TEST STATION CR-1000 LASALLE",""
"MONTREAL","02OAX03","MILLE ILES (RIVIERE DES) A BOIS-DES-FILION (JAUGE AUXILIAIRE)",""
"MONTREAL","02OB008","L'ASSOMPTION (RIVIERE) AU PONT-ROUTE 158 À JOLIETTE",""
"MONTREAL","02OB011","SAINT-LAURENT (FLEUVE) A LANORAIE",""
"MONTREAL","02OB017","OUAREAU (RIVIERE) AUX CHUTES DORWIN",""
"MONTREAL","02OB032","NOIRE (RIVIERE) A SAINTE EMELIE DE L'ENERGIE",""
"MONTREAL","02OB037","ACHIGAN (RIVIERE DE L') A L'EPIPHANIE",""
"MONTREAL","02OB046","BAYONNE (RIVIÈRE) À ST-FÉLIX-DE-VALOIS",""
"MONTREAL","02OB047","SAINT-PIERRE (RUISSEAU) AU PONT DU CHEMIN DU VIEUX-MOULIN À 0.2 KM DE LA RTE 343",""
"MONTREAL","02OC002","MASKINONGE (RIVIERE) AU PONT DU C.N. PRÈS DE SAINTE-URSULE",""
"MONTREAL","02OC006","MASKINONGE (RIVIERE) AU BARRAGE DE SAINT-DIDACE",""
"MONTREAL","02OC007","MASKINONGE (LAC) A SAINT GABRIEL DE BRANDON",""
"MONTREAL","02OC021","MASTIGOUCHE (RIVIERE) EN AVAL DU LAC SAINTE-ROSE",""
"MONTREAL","02OC022","DU LOUP (RIVIERE) AU PONT MASSON SUR LA ROUTE DU PONT-MASSON",""
"MONTREAL","02OD001","NICOLET SUD-OUEST (RIVIERE) PRES D'ASBESTOS",""
"MONTREAL","02OD009","BEAUDET (RÉSERVOIR) À VICTORIAVILLE",""
"MONTREAL","02OD010","BULSTRODE (RIVIERE) A SAINT-VALERE-1",""
"MONTREAL","02OE005","SAINT-FRANCOIS (RIVIERE) A SHERBROOKE",""
"MONTREAL","02OE012","MEMPHREMAGOG (LAC) A MAGOG",""
"MONTREAL","02OE024","SAINT-FRANCOIS (RIVIERE) AU RESERVOIR SAINT-FRANCOIS",""
"MONTREAL","02OE025","SAINT-FRANCOIS (RIVIERE) AU RESERVOIR AYLMER A WEEDON",""
"MONTREAL","02OE027","EATON (RIVIERE) PRES DE LA RIVIERE SAINT-FRANCOIS-3",""
"MONTREAL","02OE040","COATICOOK (RIVIERE) EN AMONT DU PONT A WATERVILLE",""
"MONTREAL","02OE045","MASSAWIPPI (LAC) A NORTH HATLEY",""
"MONTREAL","02OE066","LOUISE (LAC) À WEEDON",""
"MONTREAL","02OE072","AYLMER (LAC ) AU QUAI DE LA MUNICAPALITÉ DE STRATFORD",""
"MONTREAL","02OE073","LYSTER (LAC) AU BARRAGE À COATICOOK",""
"MONTREAL","02OE074","SAINT-FRANÇOIS (RIVIERE) A 1 KM EN AVAL DU BARRAGE AYLMER",""
"MONTREAL","02OF015","BROMPTON (LAC)  À SAINT-DENIS-DE-BROMPTON",""
"MONTREAL","02OF023","STUKELY (LAC) À ORFORD",""
"MONTREAL","02OF030","SAINT-GERMAIN (RIVIÈRE) AU PONT DU BOULEVARD DES PINS À DRUMMONDVILLE",""
"MONTREAL","02OG002","YAMASKA (RIVIERE) À FARNHAM",""
"MONTREAL","02OG007","YAMASKA NORD (RIVIERE) A VAL-SHEFFORD",""
"MONTREAL","02OG009","YAMASKA NORD (RIVIERE) AU RESERVOIR CHOINIERE",""
"MONTREAL","02OG014","YAMASKA SUD-EST (RIVIERE) AU PONT-ROUTE 202 À COWANSVILLE",""
"MONTREAL","02OG026","DAVID (RIVIERE) AU PONT-ROUTE À SAINT-DAVID",""
"MONTREAL","02OG038","WATERLOO (LAC) A WATERLOO",""
"MONTREAL","02OG044","WATERLOO (LAC) EN AMONT DU BARRAGE",""
"MONTREAL","02OG049","RUNNELS (RUISSEAU) A SAINT-VALÉRIEN-DE-MILTON",""
"MONTREAL","02OG050","BROME (LAC) A LAC-BROME",""
"MONTREAL","02OH001","CHAMPLAIN (LAC) A PHILIPSBURG",""
"MONTREAL","02OH013","AUX BROCHETS (RIVIÈRE) À NOTRE-DAME-DE-STANBRIDGE",""
"MONTREAL","02OH014","DE LA ROCHE (RIVIÈRE) À SAINT-ARMAND",""
"MONTREAL","02OH015","EWING (RIVIÈRE) À SAINT-PIERRE-DE-VÉRONNE-À PIKE-RIVER",""
"MONTREAL","02OJ007","RICHELIEU (RIVIERE) AUX RAPIDES FRYERS",""
"MONTREAL","02OJ016","RICHELIEU (RIVIERE) A LA MARINA DE SAINT-JEAN",""
"MONTREAL","02OJ024","HURONS (RIVIERE DES) EN AVAL DU RUISSEAU SAINT-LOUIS-2",""
"MONTREAL","02OJ026","L'ACADIE (RIVIERE) PRES DE L'AUTOROUTE NO. 10",""
"MONTREAL","02OJ035","À L'OURS À SAINT-JEAN-BAPTISTE",""
"MONTREAL","02OJ036","RICHELIEU (RIVIERE) A SAINT-PAUL-DE-L'ÎLE-AUX-NOIX",""
"MONTREAL","02PB006","SAINTE-ANNE (RIVIERE) (BRAS DU NORD DE LA) EN AMONT",""
"MONTREAL","02PC002","JACQUES-CARTIER (RIVIERE) EN AVAL DU PONT DU CHEMIN GOSFORD",""
"MONTREAL","02PC011","PINS (RIVIERE AUX) AU LAC SAINT-JOSEPH",""
"MONTREAL","02PC018","DECHARGE DU LAC CLAIR",""
"MONTREAL","02PC019","AUX POMMES  (RIVIERE) A 1.6KM EN AVAL DE LA NOIRE",""
"MONTREAL","02PD004","MONTMORENCY (RIVIERE) EN AMONT DE LA RIVIERE BLANCHE",""
"MONTREAL","02PD012","EAUX VOLEES (RUISSEAU DES) EN AMONT DU CHEMIN DU BELVÉDÈRE",""
"MONTREAL","02PD013","EAUX VOLEES (RUISSEAU DES) PRES DE LA RIVIERE MONTMORENCY",""
"MONTREAL","02PD014","AULNAIES OUEST (RUISSEAU DES) EN AMONT DU CHEMIN DU BELVÉDÈRE",""
"MONTREAL","02PD015","AULNAIES (RUISSEAU DES) PRES DU RUISSEAU DES EAUX VOLEES",""
"MONTREAL","02PD023","NELSON (RIVIÈRE) A VAL-BÉLAIR À QUÉBEC",""
"MONTREAL","02PD024","HURONS (RIVIÈRE DES) À STONEHAM",""
"MONTREAL","02PD026","BEAUPORT (RIVIERE) À BEAUPORT",""
"MONTREAL","02PF001","MALBAIE (RIVIERE) A CLERMONT",""
"MONTREAL","02PG006","LOUP (RIVIERE DU) A SAINT-JOSEPH-DE-KAMOURASKA",""
"MONTREAL","02PG009","FOURCHUE (RIVIERE) AU RESERVOIR MORIN",""
"MONTREAL","02PG022","OUELLE (RIVIERE) PRES DE SAINT-GABRIEL-DE-KAMOURASKA",""
"MONTREAL","02PG023","KAMOURASKA (RIVIÈRE) AU PONT DU RANG DE L'EMBARRAS",""
"MONTREAL","02PG024","FOUQUETTE (RIVIÈRE) À ENVIRON 275 M EN AMONT DU PONT-ROUTE 289","2014"
"MONTREAL","02PH011","ETCHEMIN (RIVIERE) AU PONT-ROUTE 173 À SAINT-HENRI-DE-LÉVIS",""
"MONTREAL","02PH012","BOYER SUD (RIVIERE) AU PONT-ROUTE DU RANG GRANDE GRILLADE",""
"MONTREAL","02PJ001","MEGANTIC (LAC) A MEGANTIC",""
"MONTREAL","02PJ005","CHAUDIERE (RIVIERE) AU PONT-ROUTE 218 À SAINT-LAMBERT-DE-LAUZON",""
"MONTREAL","02PJ007","BEAURIVAGE (RIVIERE) A SAINTE-ETIENNE",""
"MONTREAL","02PJ012","CHAUDIERE (RIVIERE) EN AVAL DU BARRAGE A MEGANTIC",""
"MONTREAL","02PJ014","CHAUDIERE (RIVIERE) EN AVAL DU BARRAGE SARTIGAN",""
"MONTREAL","02PJ030","FAMINE (RIVIERE) A SAINT-GEORGES",""
"MONTREAL","02PJ041","CHAUDIERE (RIVIERE) A 0.2 EN AMONT DU BARRAGE SARTIGAN",""
"MONTREAL","02PJ042","CHAUDIERE (RIVIERE) A ST-MARTIN",""
"MONTREAL","02PK009","DU CHENE (PETITE RIVIÈRE) À 250 M DU PONT-ROUTE 265 A DESCHAILLONS",""
"MONTREAL","02PL015","BOURBON (RIVIÈRE) SUR LE 11IE RANG À PLESSISVILLE",""
"MONTREAL","02PL016","BÉCANCOUR (RIVIÈRE) À 6 KM  EN AVAL DU PONT DE L'AUTOROUTE 20",""
"MONTREAL","02PL017","OSGOOD (RIVIERE) A KINNEAR'S MILLS",""
"MONTREAL","02QB008","MATANE (RIVIERE) AU BARRAGE MATHIEU-D'AMOURS",""
"MONTREAL","02RB004","MANOUANE (RIVIERE) A LA SORTIE DU LAC DUHAMEL","2013"
"MONTREAL","02RC011","PERIBONCA (PETITE RIVIERE)",""
"MONTREAL","02RD003","MISTASSINI (RIVIERE) EN AMONT DE LA RIVIERE MISTASSIBI",""
"MONTREAL","02RD007","MISTASSIBI (RIVIÈRE) EN AMONT DE LA CHUTE BOUCHARD",""
"MONTREAL","02RF001","ASHUAPMUSHUAN (RIVIERE) À LA TÊTE DE LA CHUTE AUX SAUMONS",""
"MONTREAL","02RF009","SAUMONS (RIVIERE AUX) PRES DE L'EMBOUCHURE",""
"MONTREAL","02RF010","ROUGE (RIVIÈRE) EN AMONT DU PONCEAU SUR LA ROUTE 373",""
"MONTREAL","02RG005","METABETCHOUANE (RIVIERE) EN AMONT DE LA CENTRALE S.R.P.C.",""
"MONTREAL","02RG007","OUIATCHOUANE (RIVIERE) AU RESERVOIR DES COMMISSAIRES",""
"MONTREAL","02RG008","OUIATCHOUANE (RIVIERE) EN AVAL DU BARRAGE DE LAC DES COMMISSAIRES",""
"MONTREAL","02RG020","SAINT-JEAN (LAC) À ROBERVAL (PRÈS DU CENTRE AQUATIQUE)",""
"MONTREAL","02RG021","IROQUOIS (RIVIÈRE AUX) À SAINT-PRIME",""
"MONTREAL","02RH002","CHICOUTIMI (RIVIERE) AU RESERVOIR KENOGAMI",""
"MONTREAL","02RH014","SABLES (RIVIERE AUX) AU RESERVOIR KENOGAMI",""
"MONTREAL","02RH015","CHICOUTIMI (RIVIERE) EN AVAL DU BARRAGE PORTAGE DES ROCHES",""
"MONTREAL","02RH027","PIKAUBA (RIVIERE) EN AMONT DE LA RIVIERE APICA",""
"MONTREAL","02RH035","ÉCORCES (RIVIERE AUX) EN AMONT DU PONT-ROUTE 169",""
"MONTREAL","02RH065","BELLE RIVIERE (RIVIERE) EN AMONT DU RUISSEAU DES AULNAIES",""
"MONTREAL","02RH066","CYRIAC (RIVIERE) A 9KM EN AMONT DE SON EMBOUCHURE",""
"MONTREAL","02RH067","PETIT SAGUENAY (RIVIERE) A 1 KM DU RUISSEAU DECHARGE DU LAC DAVID",""
"MONTREAL","02RH069","À MARS (RIVIÈRE) À LA FOSSE 80 DANS LA ZEC DE LA RIVIÈRE À MARS",""
"MONTREAL","02RH070","DU MOULIN (RIVIÈRE) EN AMONT DU SEUIL À L'ENTRÉ DU PARC DU MOULIN",""
"MONTREAL","02RH072","SABLES (RIVIÈRE AUX) À SAGUENAY",""
"MONTREAL","02UA007","ANGLAIS (RIVIÈRE AUX) À LA DÉCHARGE DU LAC INCONNU À BAIE COMEAU",""
"MONTREAL","02UA008","RIVERIN (RIVIERE) À ENVIRON 6.3 KM DE L'EMBOUCHURE",""
"MONTREAL","02VB004","MAGPIE (RIVIERE) A LA SORTIE DU LAC MAGPIE",""
"MONTREAL","02VC001","ROMAINE (RIVIERE) AU PONT DE LA Q.I.T.","2014"
"MONTREAL","03AB002","WASWANIPI (RIVIERE) A LA CHUTE ROUGE",""
"MONTREAL","03AC004","BELL (RIVIERE) EN AMONT DU LAC MATAGAMI",""
"MONTREAL","03BD002","BROADBACK (RIVIERE) A LA SORTIE DU LAC QUENONISCA",""
"MONTREAL","03ED001","BALEINE (GRANDE RIVIERE DE LA) EN AMONT DE LA RIVIERE DENYS-1",""
"MONTREAL","03FA003","LOUPS MARINS (LAC DES) DANS LE BASSIN VERSANT DE LA RIVIÈRE NASTAPOCA",""
"MONTREAL","03JB004","FEUILLES (RIVIERE AUX) EN AMONT DU RUISSEAU DUFREBOY",""
"MONTREAL","03MD001","GEORGE (RIVIERE) À LA SORTIE DU LAC DE LA HUTTE SAUVAGE",""
"MONTREAL","04MA001","MACAMIC (LAC) A MACAMIC",""
"MONTREAL","04MA004","ABITIBI (LAC) À MANCEBOURG",""
"MONTREAL","04NA005","BOURLAMAQUE (RIVIÈRE) À 1.1 KM EN AMONT DE LA ROUTE 117",""
"NORTH BAY","02JE025","TEMISCAMINGUE (LAC) A TEMISCAMING",""
"NORTH BAY","02JE026","TEMISCAMINGUE (LAC) A VILLE-MARIE",""
"OTTAWA","02LA015","OUTAOUAIS (RIVIERE DES) A HULL",""
"CALGARY","05AH050","BOXELDER CREEK AT HARGRAVE'S RANCH",""
"CALGARY","06AF001","COLD RIVER AT OUTLET OF COLD LAKE",""
"REGINA","05EF001","NORTH SASKATCHEWAN RIVER NEAR DEER CREEK",""
"REGINA","05GD001","NORTH SASKATCHEWAN RIVER NEAR BORDEN",""
"REGINA","05GG001","NORTH SASKATCHEWAN RIVER AT PRINCE ALBERT",""
"REGINA","05HA003","BEAR CREEK NEAR PIAPOT",""
"REGINA","05HC005","ANTELOPE CREEK NEAR CABRI",""
"REGINA","05HD036","SWIFT CURRENT CREEK BELOW ROCK CREEK",""
"REGINA","05HD039","SWIFT CURRENT CREEK NEAR LEINAN",""
"REGINA","05HD042","ILLERBRUN CREEK NEAR SIMMIE",""
"REGINA","05HG001","SOUTH SASKATCHEWAN RIVER AT SASKATOON",""
"REGINA","05HG002","BRIGHTWATER CREEK NEAR KENASTON",""
"REGINA","05HG021","INVERNESS CREEK NEAR BRODERICK",""
"REGINA","05JA002","WOOD RIVER NEAR LAFLECHE",""
"REGINA","05JA003","MCDONALD CREEK NEAR MCCORD",""
"REGINA","05JA005","WOOD RIVER NEAR MCCORD",""
"REGINA","05JA006","SIX MILE CREEK NEAR GLENTWORTH",""
"REGINA","05JB001","NOTUKEU CREEK NEAR VANGUARD",""
"REGINA","05JB004","NOTUKEU CREEK ABOVE ADMIRAL RESERVOIR",""
"REGINA","05JB007","MOSQUITO CREEK NEAR PAMBRUN",""
"REGINA","05JC004","RUSHLAKE CREEK ABOVE HIGHFIELD RESERVOIR",""
"REGINA","05JE006","MOOSE JAW RIVER NEAR BURDICK",""
"REGINA","05JF001","QU'APPELLE RIVER NEAR LUMSDEN",""
"REGINA","05JF005","WASCANA CREEK NEAR LUMSDEN",""
"REGINA","05JF006","BOGGY CREEK NEAR LUMSDEN",""
"REGINA","05JF008","FAHLMAN CREEK NEAR DAVIN",""
"REGINA","05JF011","COTTONWOOD CREEK NEAR LUMSDEN",""
"REGINA","05JG004","QU'APPELLE RIVER ABOVE BUFFALO POUND LAKE",""
"REGINA","05JG006","ELBOW DIVERSION CANAL AT DROP STRUCTURE",""
"REGINA","05JG013","RIDGE CREEK NEAR BRIDGEFORD",""
"REGINA","05JH004","LAST MOUNTAIN LAKE AT ROWAN'S RAVINE",""
"REGINA","05JJ003","LANIGAN CREEK ABOVE BOULDER LAKE",""
"REGINA","05JJ009","SALINE CREEK NEAR NOKOMIS",""
"REGINA","05JK002","QU'APPELLE RIVER BELOW CRAVEN DAM",""
"REGINA","05JK004","JUMPING DEER CREEK NEAR LIPTON",""
"REGINA","05JK007","QU'APPELLE RIVER BELOW LOON CREEK",""
"REGINA","05JL004","KATEPWA LAKE AT KATEPWA BEACH",""
"REGINA","05JL005","PHEASANT CREEK NEAR ABERNETHY",""
"REGINA","05JM001","QU'APPELLE RIVER NEAR WELBY",""
"REGINA","05JM006","CROOKED LAKE NEAR GRAYSON",""
"REGINA","05JM010","EKAPO CREEK NEAR MARIEVAL",""
"REGINA","05JM015","CUTARM CREEK NEAR SPY HILL",""
"REGINA","05KD003","SASKATCHEWAN RIVER BELOW TOBIN LAKE",""
"REGINA","05KD004","TOBIN LAKE AT THE SPILLWAY",""
"REGINA","05KD007","SASKATCHEWAN RIVER BELOW THE FORKS","2013"
"REGINA","05KD007","SASKATCHEWAN RIVER BELOW THE FORKS",""
"REGINA","05KE010","WHITE GULL CREEK AT HIGHWAY NO. 106",""
"REGINA","05LC001","RED DEER RIVER NEAR ERWOOD",""
"REGINA","05MA002","LITTLE QUILL LAKE NEAR WYNYARD","2014"
"REGINA","05MA002","LITTLE QUILL LAKE NEAR WYNYARD",""
"REGINA","05MA010","BIG QUILL LAKE NEAR KANDAHAR",""
"REGINA","05MA011","BIRCH CREEK NEAR ELFROS",""
"REGINA","05MA012","IRONSPRING CREEK NEAR WATSON",""
"REGINA","05MA016","ROMANCE CREEK NEAR WATSON",""
"REGINA","05MA020","QUILL CREEK NEAR QUILL LAKE",""
"REGINA","05MA021","MAGNUSSON CREEK NEAR WYNYARD",""
"REGINA","05MA025","RANCH CREEK ABOVE RANCH LAKE",""
"REGINA","05MB001","YORKTON CREEK NEAR EBENEZER",""
